Suburb,Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,PricePerSqFt
other,2,u,400000,41.0,2,1,1.0,196,189.0,2012,-38.16439,145.1978,2040.8163265306123
Maribyrnong,1,u,301000,4.3,1,1,1.0,887,45.0,1972,-37.76878,144.89197,339.3461104847802
other,3,u,960000,11.4,3,2,3.0,220,151.96764988779805,1964,-37.90958,145.03371,4363.636363636364
Mentone,2,u,525000,20.0,2,1,1.0,723,151.96764988779805,1964,-37.99121,145.06458,726.1410788381743
Mentone,2,u,660000,20.0,2,1,1.0,101,300.0,1990,-37.98558,145.05966,6534.653465346535
Mentone,2,u,455000,20.0,2,1,1.0,3160,76.8,1970,-37.97946,145.07167,143.9873417721519
Murrumbeena,2,u,660000,10.1,2,1,1.0,109,151.96764988779805,1964,-37.89578,145.06899,6055.045871559633
other,3,u,840000,16.7,3,1,1.0,390,118.0,1970,-37.90354,145.14394,2153.846153846154
Nunawading,3,u,806000,15.4,3,1,2.0,319,151.96764988779805,1964,-37.82275,145.1764,2526.6457680250783
Parkville,2,u,900000,1.8,2,2,1.0,2431,151.96764988779805,1964,-37.78212,144.95755,370.2180172768408
Reservoir,3,u,510000,12.0,3,1,1.0,178,100.0,2009,-37.70985,145.02073,2865.1685393258426
Richmond,1,u,534000,2.4,1,1,1.0,1347,126.2,2003,-37.81893,145.00631,396.43652561247217
Richmond,2,u,650000,2.4,2,2,1.0,2226,187.8,2011,-37.813,144.99303,292.00359389038636
Ringwood,2,u,475000,19.9,2,1,2.0,750,115.4,1975,-37.82214,145.23087,633.3333333333334
other,2,u,602000,19.9,2,1,1.0,209,221.6,1996,-37.79894,145.22697,2880.3827751196172
Sandringham,3,u,760000,15.2,3,1,1.0,178,151.96764988779805,1964,-37.96224,145.01683,4269.662921348315
South Yarra,2,u,771000,2.7,2,1,1.0,1272,151.96764988779805,1964,-37.84283,145.00015,606.1320754716982
Southbank,2,u,642500,0.7,2,1,1.0,8888,77.0,1994,-37.82481,144.96669,72.28847884788479
Southbank,1,u,422500,0.7,1,1,1.0,3878,189.0,2012,-37.82548,144.96648,108.94791129448168
St Albans,3,u,500000,14.0,3,1,1.0,388,95.0,1992,-37.73163,144.80697,1288.659793814433
St Kilda,2,u,615000,5.0,2,1,1.0,1123,84.0,1920,-37.86736,144.98391,547.640249332146
Sunshine,4,u,660000,10.5,4,2,2.0,283,107.6,2007,-37.78579,144.83597,2332.155477031802
Surrey Hills,2,u,807000,10.2,2,1,1.0,1501,84.0,1960,-37.81665,145.10043,537.6415722851432
Surrey Hills,3,u,780000,10.2,2,1,1.0,149,151.96764988779805,1964,-37.82971,145.09007,5234.89932885906
Airport West,3,u,737500,10.4,3,2,2.0,143,189.0,2012,-37.72967,144.88835,5157.342657342658
Albert Park,2,u,685000,3.0,2,1,0.0,324,58.0,1930,-37.84469,144.95578,2114.1975308641977
Ascot Vale,3,u,819000,4.3,3,2,1.0,166,151.96764988779805,1964,-37.7719,144.91565,4933.734939759036
Balwyn North,2,u,682000,9.7,2,1,1.0,140,76.8,1970,-37.79334,145.10025,4871.428571428572
other,3,u,700000,23.2,3,2,2.0,535,151.96764988779805,1964,-37.82481,145.26519,1308.411214953271
Camberwell,2,u,555000,7.7,2,1,1.0,2685,151.96764988779805,1964,-37.82277,145.0581,206.70391061452514
Carlton,2,u,720000,1.6,2,1,1.0,3481,151.96764988779805,1964,-37.80087,144.96622,206.83711577133008
other,3,u,590000,31.2,3,1,1.0,179,151.96764988779805,1964,-38.07483,145.13133,3296.08938547486
Clayton,3,u,780000,16.7,3,2,1.0,318,103.0,2000,-37.91712,145.13625,2452.830188679245
other,2,u,885000,1.3,2,1,1.0,1489,151.96764988779805,1964,-37.81525,144.98678,594.3586299529886
Essendon,2,u,720000,7.5,2,2,2.0,1523,180.8,2013,-37.74999,144.91447,472.75114904793173
Essendon,3,u,930000,7.5,3,2,1.0,223,146.0,2002,-37.74566,144.89346,4170.403587443946
Essendon,2,u,600000,7.5,2,1,1.0,132,151.96764988779805,1964,-37.75344,144.92616,4545.454545454545
Fitzroy,2,u,700000,2.1,2,1,1.0,470,65.0,2007,-37.79723,144.97686,1489.3617021276596
Hampton,2,u,878000,13.8,2,1,1.0,128,128.6,1967,-37.9395,145.01344,6859.375
Hampton East,3,u,957000,13.8,3,2,2.0,254,113.0,1994,-37.94313,145.03501,3767.716535433071
Heidelberg,4,u,915000,8.9,4,2,2.0,419,151.96764988779805,1964,-37.7537,145.06341,2183.7708830548927
Kensington,1,u,395000,3.4,1,1,1.0,2592,151.96764988779805,1964,-37.79609,144.92608,152.39197530864197
Kew,2,u,600000,5.4,2,1,1.0,847,151.96764988779805,1964,-37.80798,145.02347,708.3825265643447
Kew,2,u,797000,5.4,2,1,2.0,964,70.0,1960,-37.80222,145.03501,826.7634854771784
Moonee Ponds,1,u,286000,6.2,1,1,1.0,114,42.2,1970,-37.76911,144.92472,2508.7719298245615
Mount Waverley,3,u,870000,14.2,3,2,2.0,264,151.96764988779805,1964,-37.89251,145.11121,3295.4545454545455
Murrumbeena,3,u,1220500,10.1,3,2,2.0,462,151.96764988779805,1964,-37.89767,145.07332,2641.774891774892
Murrumbeena,1,u,357000,10.1,1,1,1.0,1382,151.96764988779805,1964,-37.89792,145.06516,258.3212735166425
North Melbourne,2,u,570000,1.8,2,2,1.0,1223,81.0,2011,-37.8006,144.95419,466.0670482420278
North Melbourne,2,u,850000,1.8,2,3,1.0,1223,151.96764988779805,1964,-37.8006,144.95419,695.0122649223222
Preston,3,u,691000,8.4,3,1,1.0,170,151.96764988779805,1964,-37.73698,144.98686,4064.705882352941
Reservoir,1,u,365000,12.0,1,1,1.0,113,151.96764988779805,1964,-37.70717,145.02643,3230.0884955752213
Reservoir,2,u,470000,12.0,2,1,1.0,73,151.96764988779805,1964,-37.72128,145.00995,6438.356164383562
Richmond,2,u,890500,2.4,2,2,2.0,180,123.0,1940,-37.81443,144.99079,4947.222222222223
Richmond,1,u,355000,2.4,1,1,0.0,1082,76.8,1970,-37.8211,144.99549,328.0961182994455
Richmond,2,u,717000,2.4,2,1,0.0,316,151.96764988779805,1964,-37.82295,144.99146,2268.987341772152
South Yarra,2,u,470000,2.7,2,1,1.0,1890,151.96764988779805,1964,-37.84446,144.99552,248.67724867724868
South Yarra,2,u,945000,2.7,2,1,1.0,708,76.8,1970,-37.83041,144.98494,1334.7457627118645
Sunshine West,3,u,518000,10.5,3,1,1.0,322,151.96764988779805,1964,-37.79209,144.82024,1608.695652173913
Thomastown,3,u,460000,15.3,3,1,1.0,340,127.0,1980,-37.67803,145.01769,1352.9411764705883
Albion,3,u,600000,10.5,3,2,2.0,247,127.0,2013,-37.77976,144.81559,2429.1497975708503
Armadale,2,u,410000,6.3,2,1,0.0,1097,63.0,1967,-37.85549,145.0163,373.74658158614403
Armadale,2,u,590000,6.3,2,1,1.0,903,151.96764988779805,1964,-37.85963,145.02077,653.3776301218162
Balwyn,2,u,725000,7.9,2,1,1.0,136,76.0,1975,-37.80626,145.08776,5330.882352941177
Balwyn,2,u,602000,7.9,2,1,1.0,1129,72.0,1960,-37.81623,145.0841,533.215234720992
Balwyn North,2,u,725000,9.7,2,1,1.0,134,76.8,1970,-37.79541,145.0657,5410.44776119403
other,3,u,1080000,17.3,3,2,2.0,328,144.0,1980,-37.97359,145.0214,3292.682926829268
other,2,u,623500,17.3,2,1,1.0,159,151.96764988779805,1964,-37.97363,145.02302,3921.383647798742
Brunswick,2,u,460000,5.2,2,1,1.0,69,52.0,1970,-37.75867,144.95679,6666.666666666667
Brunswick West,2,u,460000,5.2,2,1,1.0,54,60.0,1970,-37.75948,144.94758,8518.518518518518
Brunswick West,1,u,263100,5.2,1,1,1.0,41,115.4,1975,-37.75953,144.94094,6417.073170731707
Canterbury,2,u,645000,8.4,2,1,1.0,2207,151.96764988779805,1964,-37.83201,145.08163,292.2519256909832
other,2,u,570000,8.7,2,1,1.0,601,65.0,1997,-37.88524,145.02398,948.4193011647254
other,2,u,300000,8.4,2,1,1.0,1961,70.0,1960,-37.88299,145.04711,152.9831718510964
Cheltenham,2,u,601000,17.9,2,1,1.0,1078,94.0,1972,-37.95745,145.07219,557.5139146567718
Clayton South,3,u,700000,17.5,3,2,2.0,363,151.8,2006,-37.93296,145.12664,1928.374655647383
Dingley Village,2,u,595000,22.2,2,1,1.0,2256,127.0,1980,-37.9811,145.13807,263.7411347517731
Doncaster East,3,u,871000,14.3,3,2,2.0,195,142.0,2010,-37.79979,145.15665,4466.666666666667
other,2,u,612500,27.0,2,1,2.0,421,88.0,1975,-38.03093,145.11618,1454.8693586698337
Elwood,2,u,902000,7.2,2,1,0.0,702,86.0,1940,-37.87944,144.99375,1284.900284900285
Epping,3,u,380500,19.6,3,2,1.0,156,180.8,2013,-37.6349,145.04042,2439.102564102564
Essendon,1,u,280000,7.5,1,1,1.0,28,76.8,1970,-37.75209,144.92255,10000.0
Essendon North,2,u,445000,8.2,2,1,1.0,92,63.4,1970,-37.7388,144.89984,4836.95652173913
Ferntree Gully,2,u,617000,24.8,2,2,1.0,306,120.0,2011,-37.87275,145.26325,2016.3398692810458
Glen Iris,2,u,762000,7.3,2,1,1.0,730,93.0,1875,-37.85563,145.04369,1043.835616438356
Glen Iris,3,u,1330000,7.3,3,2,2.0,296,151.96764988779805,1964,-37.85948,145.08571,4493.243243243243
Glen Waverley,3,u,1135000,16.7,3,2,2.0,328,152.0,1980,-37.86931,145.15081,3460.3658536585367
Glenroy,1,u,362500,11.2,1,1,1.0,124,75.0,1980,-37.70917,144.92291,2923.3870967741937
Hawthorn,2,u,525000,5.3,2,1,1.0,279,151.96764988779805,1964,-37.82676,145.04444,1881.720430107527
Hawthorn East,2,u,802500,6.2,2,1,2.0,966,87.0,1970,-37.82524,145.05568,830.7453416149068
Hawthorn East,2,u,500000,6.2,2,1,1.0,1324,72.0,1970,-37.83012,145.04751,377.64350453172204
Heidelberg Heights,3,u,630000,8.8,3,1,1.0,277,151.96764988779805,1964,-37.73426,145.05986,2274.368231046931
Heidelberg West,2,u,444000,8.8,2,1,1.0,94,151.96764988779805,1964,-37.74432,145.04721,4723.404255319149
Hughesdale,3,u,1203500,12.3,3,2,2.0,311,127.0,2000,-37.89829,145.08141,3869.774919614148
Kew,3,u,660000,5.4,3,1,1.0,1096,151.96764988779805,1964,-37.81207,145.0371,602.1897810218978
Lalor,2,u,383000,16.3,2,1,2.0,138,151.96764988779805,1964,-37.67527,145.02775,2775.3623188405795
other,2,u,650000,14.6,2,2,2.0,248,120.0,1995,-37.72473,145.11657,2620.967741935484
Maribyrnong,2,u,530000,4.3,2,1,1.0,81,88.0,1980,-37.77323,144.89268,6543.20987654321
Maribyrnong,2,u,353000,4.3,2,1,1.0,4977,79.0,2000,-37.77367,144.88161,70.92626079967852
Mitcham,2,u,695000,17.2,2,1,1.0,300,90.0,2011,-37.80574,145.18832,2316.6666666666665
Mitcham,3,u,775000,17.2,3,1,2.0,208,110.0,1975,-37.8135,145.19972,3725.9615384615386
Mitcham,3,u,820000,17.2,3,1,2.0,439,110.0,1960,-37.82596,145.1872,1867.8815489749431
Mount Waverley,2,u,670000,14.2,2,1,1.0,296,151.96764988779805,1964,-37.87128,145.13051,2263.5135135135133
Mount Waverley,2,u,620000,14.2,2,1,1.0,190,151.96764988779805,1964,-37.87677,145.11961,3263.157894736842
Murrumbeena,3,u,1160000,10.1,3,2,2.0,441,151.96764988779805,1964,-37.89706,145.07483,2630.3854875283446
Nunawading,3,u,777000,15.4,3,2,2.0,239,113.0,2014,-37.81359,145.17574,3251.0460251046024
Parkville,3,u,1560000,1.8,3,2,1.0,2431,151.96764988779805,1964,-37.78212,144.95755,641.7112299465241
Pascoe Vale,3,u,736000,8.5,3,1,0.0,278,116.0,1950,-37.71798,144.93965,2647.482014388489
Reservoir,2,u,470000,12.0,2,1,1.0,142,107.6,2007,-37.70932,145.02484,3309.8591549295775
Richmond,2,u,615000,2.4,2,2,1.0,14196,86.0,2005,-37.81894,145.01314,43.32206255283178
Ringwood East,2,u,609000,21.3,2,1,2.0,190,70.0,1970,-37.80551,145.24589,3205.2631578947367
South Yarra,3,u,1430000,2.7,3,3,1.0,913,221.6,1996,-37.84014,144.99441,1566.2650602409637
Southbank,2,u,600000,0.7,2,1,1.0,3634,80.0,1993,-37.8281,144.96627,165.1073197578426
St Kilda,2,u,730000,5.0,2,1,0.0,284,151.96764988779805,1964,-37.86309,144.98302,2570.4225352112676
Sunshine,1,u,245000,10.5,1,1,1.0,44,151.96764988779805,1964,-37.79501,144.8262,5568.181818181818
Thornbury,2,u,745000,7.0,2,1,1.0,120,70.0,1975,-37.75668,145.00929,6208.333333333333
other,3,u,390000,18.4,3,2,1.0,289,138.0,2008,-37.84169,144.72333,1349.4809688581315
West Footscray,3,u,597000,6.4,3,1,1.0,126,120.0,1995,-37.80962,144.86877,4738.0952380952385
Williamstown,2,u,880000,6.8,2,1,2.0,169,78.54,2000,-37.86682,144.90003,5207.100591715976
Yarraville,2,u,709500,6.3,2,1,1.0,80,80.0,1970,-37.81133,144.89553,8868.75
Abbotsford,2,u,550000,3.0,2,1,1.0,1521,151.96764988779805,1964,-37.8114,145.01163,361.6042077580539
Airport West,3,u,670000,10.4,3,1,2.0,169,153.0,2000,-37.72752,144.88358,3964.4970414201184
Bayswater,2,u,520000,23.2,2,1,1.0,158,69.0,1975,-37.845,145.25624,3291.1392405063293
Bentleigh,2,u,380000,11.4,2,1,1.0,1,62.0,2011,-37.9332,145.03794,380000.0
other,2,u,515000,6.4,2,1,2.0,159,140.0,2012,-37.82073,144.8447,3238.9937106918237
Brunswick East,1,u,290000,4.0,1,1,0.0,197,41.0,2012,-37.77165,144.97187,1472.0812182741117
Camberwell,2,u,755000,7.7,2,1,1.0,92,82.6,1960,-37.8401,145.09113,8206.521739130434
Carnegie,1,u,286000,10.1,1,1,1.0,314,45.0,1960,-37.90321,145.0555,910.828025477707
Elwood,1,u,435000,7.2,1,1,1.0,1192,44.0,2009,-37.88306,144.9841,364.93288590604027
Epping,3,u,392250,19.6,3,1,1.0,227,101.0,1970,-37.64836,145.03139,1727.9735682819382
Fitzroy,2,u,790000,2.1,2,1,2.0,6367,75.0,1930,-37.7967,144.98363,124.07727344118109
Fitzroy,2,u,830000,2.1,2,2,1.0,4421,84.0,2011,-37.79721,144.98073,187.7403302420267
Glen Iris,2,u,501000,7.3,2,1,1.0,2015,77.0,1960,-37.85019,145.0465,248.63523573200993
Hampton,1,u,580000,13.8,1,2,1.0,486,189.0,2012,-37.93953,145.00096,1193.4156378600824
Hawthorn East,2,u,615888,6.2,2,1,1.0,915,73.0,1970,-37.81835,145.05895,673.1016393442623
Heidelberg,2,u,534000,8.9,2,1,1.0,2033,151.96764988779805,1964,-37.75715,145.06463,262.66601082144615
Heidelberg West,2,u,445000,8.8,2,1,1.0,94,151.96764988779805,1964,-37.74392,145.04692,4734.04255319149
Ivanhoe,3,u,880000,7.8,3,2,1.0,252,151.96764988779805,1964,-37.75842,145.05075,3492.063492063492
Kensington,2,u,438000,3.4,2,1,1.0,4267,151.96764988779805,1964,-37.79662,144.9254,102.64823060698383
Kensington,2,u,710000,3.4,2,2,1.0,2135,132.0,1951,-37.79561,144.93499,332.5526932084309
Mentone,2,u,640000,20.0,2,1,1.0,128,72.0,1972,-37.98346,145.06313,5000.0
Nunawading,2,u,676000,15.4,2,1,1.0,149,84.0,1970,-37.8231,145.17911,4536.912751677853
Port Melbourne,2,u,635000,3.5,2,2,1.0,2166,151.96764988779805,1964,-37.84146,144.94121,293.16712834718373
Richmond,2,u,715000,2.4,2,1,2.0,2427,151.96764988779805,1964,-37.82276,144.99866,294.6023897816234
South Yarra,2,u,600000,2.7,2,1,1.0,876,62.0,1972,-37.83766,144.98799,684.931506849315
South Yarra,2,u,762500,2.7,2,1,1.0,17200,79.0,2003,-37.83613,144.99661,44.33139534883721
St Kilda,1,u,470000,5.0,1,1,1.0,548,44.4,2009,-37.87312,144.97986,857.6642335766423
Strathmore,3,u,750000,8.2,3,2,2.0,288,94.0,1970,-37.73415,144.91852,2604.1666666666665
Sunshine North,2,u,429000,10.5,2,1,1.0,150,151.96764988779805,1964,-37.76941,144.82385,2860.0
other,3,u,453350,18.4,3,2,1.0,315,151.96764988779805,1964,-37.84253,144.7227,1439.2063492063492
Wantirna South,3,u,570000,14.7,3,1,1.0,190,104.6,2000,-37.87638,145.2313,3000.0
West Melbourne,2,u,670000,3.1,2,1,1.0,17,90.0,1996,-37.8118,144.95259,39411.76470588235
West Melbourne,2,u,510000,3.1,2,1,1.0,75,66.0,2007,-37.80473,144.9435,6800.0
Yarraville,2,u,440000,6.3,2,1,1.0,100,151.96764988779805,1964,-37.82356,144.88191,4400.0
Airport West,3,u,700000,10.4,3,2,1.0,239,151.96764988779805,1964,-37.73351,144.88749,2928.8702928870293
other,2,u,415000,14.0,2,1,1.0,218,151.96764988779805,1964,-37.74839,144.7735,1903.6697247706422
Altona,3,u,660000,11.0,3,1,2.0,211,151.96764988779805,1964,-37.86473,144.81507,3127.962085308057
Altona,3,u,767000,11.0,3,2,1.0,305,132.0,2005,-37.871,144.81153,2514.754098360656
Armadale,2,u,821000,6.3,2,2,1.0,3093,75.0,2006,-37.86165,145.02148,265.43808600064665
Brighton East,2,u,890000,10.3,2,1,2.0,275,106.0,1970,-37.91106,145.02394,3236.3636363636365
Burwood East,2,u,746000,14.7,2,1,2.0,239,151.96764988779805,1964,-37.85148,145.15345,3121.3389121338914
Camberwell,2,u,881000,7.7,2,2,1.0,245,151.96764988779805,1964,-37.84603,145.06954,3595.918367346939
other,3,u,687500,31.2,3,2,2.0,216,151.96764988779805,1964,-38.07509,145.12965,3182.8703703703704
other,2,u,505000,23.0,2,1,1.0,297,151.96764988779805,1964,-37.76793,145.29284,1700.3367003367002
Dandenong,2,u,370000,24.7,2,1,1.0,135,117.6,1990,-37.98585,145.22651,2740.740740740741
Doncaster,3,u,780000,12.4,3,1,2.0,220,151.96764988779805,1964,-37.78189,145.13078,3545.4545454545455
other,2,u,1300000,1.3,2,2,1.0,997,92.0,2001,-37.8161,144.98494,1303.9117352056169
Elwood,2,u,520000,7.2,2,1,1.0,3256,74.0,1970,-37.87594,144.98833,159.7051597051597
Fitzroy,3,u,1060000,2.1,3,2,2.0,6367,151.96764988779805,1964,-37.7967,144.98363,166.48343018690122
Fitzroy,1,u,545000,2.1,1,1,1.0,1730,60.0,2011,-37.79636,144.98394,315.02890173410407
Fitzroy North,3,u,850250,3.6,3,2,1.0,6712,151.96764988779805,1964,-37.78334,144.97782,126.67610250297973
Glen Iris,2,u,839000,7.3,2,1,1.0,97,151.96764988779805,1964,-37.84799,145.06353,8649.484536082475
Glen Iris,2,u,851000,7.3,2,1,1.0,100,87.0,1960,-37.85258,145.08589,8510.0
Glenroy,2,u,565000,11.2,2,1,2.0,193,105.0,1995,-37.70612,144.9144,2927.461139896373
Hawthorn East,1,u,560000,6.2,1,1,1.0,803,151.96764988779805,1964,-37.82689,145.05542,697.3848069738481
Heidelberg,2,u,450000,8.9,2,1,0.0,2020,68.0,1998,-37.75692,145.06426,222.77227722772278
Heidelberg Heights,3,u,720000,8.8,3,1,1.0,146,151.96764988779805,1964,-37.75132,145.05331,4931.506849315068
Heidelberg West,2,u,463000,8.8,2,1,1.0,90,151.96764988779805,1964,-37.74391,145.04669,5144.444444444444
Highett,2,u,677500,16.0,2,1,1.0,130,76.8,1970,-37.94874,145.02631,5211.538461538462
Kingsville,3,u,570000,6.4,3,1,1.0,118,86.0,1970,-37.80857,144.87682,4830.5084745762715
other,2,u,420000,14.6,2,1,1.0,119,151.96764988779805,1964,-37.72861,145.109,3529.4117647058824
Mount Waverley,2,u,730000,14.2,2,1,1.0,292,151.96764988779805,1964,-37.86528,145.11775,2500.0
Newport,2,u,600000,6.2,2,1,1.0,163,117.6,1990,-37.84608,144.86525,3680.9815950920247
North Melbourne,2,u,525000,1.8,2,1,1.0,1618,151.96764988779805,1964,-37.79878,144.94747,324.4746600741656
Ormond,2,u,440000,11.4,2,1,1.0,1100,151.96764988779805,1964,-37.90188,145.04172,400.0
Ormond,1,u,370000,11.4,1,1,1.0,2029,54.0,2009,-37.90143,145.04184,182.35584031542632
Pascoe Vale,1,u,257500,8.5,1,1,1.0,995,35.0,1970,-37.7237,144.92232,258.79396984924625
Reservoir,1,u,325000,12.0,1,1,1.0,60,76.8,1970,-37.71751,144.99849,5416.666666666667
Ringwood,2,u,655000,19.9,2,1,1.0,306,151.96764988779805,1964,-37.80436,145.23339,2140.5228758169933
Toorak,3,u,1350000,4.1,3,2,1.0,187,133.0,1940,-37.84297,145.01819,7219.2513368983955
other,3,u,440500,15.5,3,1,1.0,205,117.6,1990,-37.88995,144.78505,2148.7804878048782
Altona North,3,u,451500,9.4,3,1,1.0,180,88.0,1965,-37.83648,144.86296,2508.3333333333335
Ascot Vale,3,u,825000,4.3,3,2,2.0,2905,164.0,2005,-37.78258,144.91694,283.9931153184165
Ascot Vale,2,u,425500,4.3,2,1,1.0,1727,82.0,1960,-37.77341,144.9013,246.38100752750435
Ascot Vale,2,u,566000,4.3,2,1,1.0,1017,93.4,1972,-37.77226,144.90942,556.5388397246804
Balaclava,2,u,585000,6.4,2,1,1.0,598,151.96764988779805,1964,-37.87149,144.99746,978.2608695652174
Blackburn North,2,u,706000,13.4,2,1,1.0,305,305.0,1940,-37.80906,145.15787,2314.754098360656
Brunswick West,1,u,275000,5.2,1,1,1.0,1388,36.0,1970,-37.7684,144.94214,198.12680115273776
Carnegie,2,u,480000,10.1,2,1,1.0,830,151.96764988779805,1964,-37.88414,145.0528,578.3132530120482
Carnegie,2,u,430000,10.1,2,1,1.0,2048,68.0,1960,-37.88642,145.05979,209.9609375
Caulfield North,1,u,361000,7.8,1,1,1.0,60,53.0,1975,-37.87972,145.03351,6016.666666666667
Chadstone,3,u,960000,11.7,3,2,2.0,382,151.0,2000,-37.88304,145.0969,2513.089005235602
Clayton,3,u,696000,16.7,3,1,2.0,259,151.96764988779805,1964,-37.91735,145.13814,2687.258687258687
Croydon,3,u,625500,23.0,3,1,2.0,397,277.2,1950,-37.79795,145.2957,1575.566750629723
Eltham,2,u,540000,18.0,2,1,1.0,132,151.96764988779805,1964,-37.71513,145.15324,4090.909090909091
Essendon North,2,u,785000,8.2,2,1,2.0,145,151.96764988779805,1964,-37.73993,144.90271,5413.793103448276
Fitzroy North,1,u,381000,3.6,1,1,1.0,454,151.96764988779805,1964,-37.77869,144.98578,839.2070484581498
Glen Waverley,2,u,960000,16.7,2,1,1.0,229,101.0,1990,-37.87606,145.15951,4192.139737991266
Greensborough,2,u,610000,16.1,2,1,1.0,168,149.0,1985,-37.70801,145.10689,3630.9523809523807
Greensborough,2,u,585000,16.1,2,1,1.0,240,79.0,1965,-37.71254,145.09705,2437.5
Hawthorn,3,u,1150000,5.3,3,2,1.0,5259,119.0,2000,-37.81442,145.01531,218.6727514736642
Murrumbeena,2,u,550000,10.1,2,2,1.0,1039,151.96764988779805,1964,-37.88519,145.06715,529.3551491819056
Reservoir,2,u,652000,12.0,2,1,1.0,260,76.8,1970,-37.71377,145.00214,2507.6923076923076
Reservoir,2,u,502000,12.0,2,1,2.0,230,69.0,2015,-37.709,145.02014,2182.608695652174
Richmond,1,u,432000,2.4,1,1,1.0,7455,151.96764988779805,1964,-37.82201,145.0104,57.947686116700204
South Yarra,1,u,401500,2.7,1,1,1.0,10,70.0,1960,-37.84157,144.98935,40150.0
Thornbury,1,u,328000,7.0,1,1,1.0,1047,76.8,1970,-37.76105,144.99532,313.2760267430755
Toorak,2,u,1140000,4.1,2,2,2.0,586,119.0,1990,-37.84266,145.02355,1945.3924914675767
other,2,u,341500,4.3,2,1,1.0,16000,68.5,2012,-37.78466,144.93829,21.34375
Tullamarine,2,u,470000,12.9,2,1,1.0,161,70.0,1960,-37.70586,144.87947,2919.254658385093
Wantirna South,3,u,622000,14.7,3,1,1.0,137,71.0,2012,-37.87615,145.23192,4540.14598540146
Watsonia,2,u,604000,14.5,2,1,1.0,151,151.96764988779805,1964,-37.71298,145.08115,4000.0
Watsonia,2,u,655000,14.5,2,1,1.0,298,98.0,1975,-37.71098,145.08926,2197.986577181208
West Melbourne,1,u,380000,3.1,1,1,0.0,68,151.96764988779805,1964,-37.81096,144.95147,5588.235294117647
Aberfeldie,1,u,310000,7.5,1,1,1.0,1715,76.8,1970,-37.75882,144.9027,180.75801749271136
Airport West,2,u,454000,10.4,2,1,1.0,182,149.0,1985,-37.72158,144.8801,2494.5054945054944
Bentleigh,2,u,410000,11.4,2,1,1.0,834,75.0,1967,-37.91627,145.03892,491.60671462829737
Bentleigh East,2,u,860000,13.8,2,1,1.0,230,117.6,1990,-37.9236,145.05913,3739.1304347826085
Brighton East,2,u,620000,10.3,2,1,1.0,972,151.96764988779805,1964,-37.93171,145.03041,637.8600823045267
Caulfield North,2,u,610000,7.8,2,1,1.0,816,88.0,2007,-37.86068,145.01121,747.5490196078431
other,2,u,639000,27.0,2,1,2.0,278,104.0,1980,-38.04602,145.1191,2298.561151079137
Clifton Hill,2,u,640000,3.6,2,2,1.0,533,110.0,2011,-37.79443,144.99944,1200.750469043152
other,2,u,724000,27.0,2,1,2.0,224,104.0,2000,-38.0371,145.11717,3232.1428571428573
Elwood,2,u,635000,7.2,2,1,1.0,371,151.96764988779805,1964,-37.87872,144.98894,1711.5902964959569
Elwood,2,u,630000,7.2,2,1,1.0,637,73.0,1970,-37.88374,144.98518,989.010989010989
Footscray,2,u,430000,5.1,2,1,1.0,1909,110.0,2007,-37.79919,144.89607,225.24882137244632
Glen Iris,2,u,580000,7.3,2,1,1.0,200,62.0,1970,-37.85743,145.0468,2900.0
Glen Iris,2,u,519500,7.3,2,1,1.0,1101,73.0,1970,-37.85724,145.04681,471.84377838328794
Glen Waverley,2,u,656000,16.7,2,1,1.0,345,120.0,2012,-37.89919,145.14856,1901.4492753623188
Glen Waverley,2,u,730000,16.7,2,1,1.0,235,151.96764988779805,1964,-37.89017,145.1652,3106.3829787234044
Glen Waverley,4,u,1500000,16.7,4,2,2.0,248,151.96764988779805,1964,-37.88425,145.17031,6048.387096774193
Glen Waverley,3,u,1000000,16.7,3,2,2.0,365,124.0,1996,-37.88599,145.17031,2739.72602739726
Glenroy,2,u,493000,11.2,2,1,2.0,201,201.0,2000,-37.70691,144.90934,2452.7363184079604
Glenroy,2,u,435000,11.2,2,1,1.0,144,73.0,2010,-37.70628,144.92379,3020.8333333333335
Hawthorn,2,u,500000,5.3,2,1,1.0,2338,151.96764988779805,1964,-37.83032,145.03899,213.85799828913602
other,3,u,447000,41.0,3,1,2.0,230,102.0,2002,-38.16404,145.18781,1943.4782608695652
Meadow Heights,3,u,420000,17.4,3,1,1.0,658,94.0,1990,-37.64821,144.92527,638.2978723404256
Mordialloc,1,u,309000,21.5,1,1,1.0,57,42.0,1978,-38.00331,145.09425,5421.0526315789475
Mount Waverley,2,u,611000,14.2,2,1,1.0,161,82.0,1970,-37.8837,145.11526,3795.031055900621
Noble Park,2,u,445000,22.7,2,1,3.0,197,82.0,1998,-37.96903,145.18999,2258.8832487309646
Northcote,1,u,352500,5.3,1,1,1.0,1279,151.96764988779805,1964,-37.7662,144.99907,275.60594214229866
Pascoe Vale,2,u,541000,8.5,2,1,1.0,133,151.96764988779805,1964,-37.72136,144.92932,4067.6691729323306
Pascoe Vale,2,u,550000,8.5,2,1,1.0,164,80.7,2008,-37.72219,144.92559,3353.6585365853657
Pascoe Vale,2,u,580000,8.5,2,1,1.0,103,111.0,2010,-37.72773,144.92628,5631.0679611650485
